,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA,Error_X,Detection_Range,Epsilon,Min_Samples_Cluster,Cluster_Metrics
107,5027ca80-f2e3-4e6a-ba80-b290c40401b7,5,Ritorno,B,2,X,N,3,"[1511, 1846, 2038, 2187, 2272, 2479, 4378, 4781, 6826, 7123, 7831, 8332, 8507, 9011, 9189, 9409, 9864, 10227, 10517, 10758, 11048, 11219, 11727, 11916, 12596, 13112, 13302, 16320, 16465, 16533, 16652, 16987, 17322, 18678, 19368, 19981, 21145, 21552, 21793, 24204, 24309, 24563, 24883, 25591, 26208, 27282, 28132, 28986, 29673, 30128, 30323, 32555, 32745, 32831, 34240, 35771, 35811, 36169, 36314, 36443, 36493, 36915, 37822, 38908, 39602, 39705, 39864, 41751, 41944, 42757, 43008, 43292, 43682, 44203, 44362, 46416, 46714, 46857, 47101, 47372, 49135, 49318, 49484, 50163, 51514, 51704, 51840, 52008, 52905, 53569, 54013, 54632, 55641, 55900, 58889, 59064, 59567, 59768, 60268, 60413, 60938, 61115, 62548, 62987, 63839, 64431, 64934, 65131, 66745, 67158, 69221, 69577, 69649, 69809, 70490, 70640, 70902, 71312, 71982, 72395, 72712, 72759, 72924]",0.2222222222222222,0.3333333333333333,0.959349593495935,1.0,0.3,15.0,20.0,cityblock
108,5027ca80-f2e3-4e6a-ba80-b290c40401b7,5,Ritorno,B,2,X,S,0,"[2322, 2966, 4706, 5370, 5884, 6028, 6188, 6967, 7423, 8719, 9088, 9193, 9396, 10812, 11506, 11817, 12856, 12957, 13188, 14293, 15708, 16477, 18541, 18580, 18885, 19906, 21724, 21888, 21943, 22056, 24790, 25178, 25253, 25937, 26014, 26544, 28088, 28497, 29471, 29668, 30361, 30522, 32290, 32886, 33248, 33470, 34002, 35096, 35392, 35833, 36975, 39786, 39853, 39902, 40159, 40257, 40547, 41924, 42211, 42616, 43311, 43450, 44002, 45514, 45679, 47254, 47811, 50174, 50635, 51214, 51387, 52914, 53595, 54041, 55806, 55895, 57286, 59346, 59583, 59737, 59867, 60720, 61842, 62572, 64496, 65094, 65578, 66262, 67729, 67953, 68606, 68960, 69506, 70241, 70959, 71082, 73510, 74442]",1.0,0.4444444444444444,0.8673469387755102,1.0,0.3,15.0,20.0,cityblock
109,5027ca80-f2e3-4e6a-ba80-b290c40401b7,5,Ritorno,B,2,X,S,1,"[1716, 2066, 2795, 2970, 3477, 4152, 4839, 5515, 6201, 6877, 7563, 8243, 8924, 9606, 10290, 10973, 11658, 12342, 13023, 13704, 14396, 15760, 16437, 17122, 18501, 19167, 19975, 21231, 21908, 22592, 23747, 23954, 24633, 25318, 26001, 26680, 28051, 28515, 30095, 30573, 30781, 31453, 32148, 32836, 33512, 34191, 34876, 35556, 36923, 37609, 38292, 38976, 39644, 40339, 41032, 41705, 42389, 43077, 43758, 44441, 45124, 45518, 45812, 46494, 47180, 49213, 49910, 50604, 51967, 52648, 53339, 54023, 54708, 55392, 56082, 56756, 57444, 58140, 58819, 59493, 60187, 60866, 62249, 62593, 62915, 64286, 64961, 66335, 67008, 67697, 68380, 69070, 69739, 70426, 71082, 71788, 72470, 73154, 73828, 74510]",0.8888888888888888,0.3333333333333333,0.89,1.0,0.3,15.0,20.0,cityblock
110,5027ca80-f2e3-4e6a-ba80-b290c40401b7,5,Ritorno,B,2,X,S,2,"[1674, 1893, 2389, 2603, 2952, 3290, 3931, 3972, 4421, 4637, 5328, 5758, 6002, 7150, 7381, 7829, 8036, 8509, 8723, 9188, 9392, 10556, 11244, 11464, 11530, 11787, 11899, 12131, 12605, 12826, 13296, 13504, 14671, 15556, 15987, 16239, 16692, 16893, 17384, 17599, 18743, 18985, 19440, 19673, 19969, 21482, 22386, 22846, 23080, 23767, 24212, 24432, 24895, 25117, 25578, 25786, 26267, 26485, 26949, 27154, 27627, 27841, 28312, 28987, 29913, 30343, 30563, 31275, 31738, 32400, 32617, 33092, 33297, 33774, 34447, 34687, 35125, 35354, 35818, 36033, 36739, 36972, 37191, 37399, 37864, 38094, 38553, 39228, 39449, 39914, 40525, 40596, 41286, 41505, 41962, 42203, 42646, 42864, 43335, 43571, 44032, 44225, 44708, 44921, 45384, 45514, 46069, 46286, 46762, 46971, 47653, 48123, 48805, 49038, 49489, 49703, 50170, 50386, 51555, 51754, 52222, 52439, 52905, 53591, 53831, 54038, 55178, 55638, 55849, 56328, 56551, 57016, 57254, 57705, 58405, 58605, 59088, 59285, 59756, 59974, 60443, 60657, 61129, 61807, 62042, 62551, 63861, 64084, 64543, 64718, 65920, 66138, 66581, 66797, 67268, 67483, 67954, 68168, 68633, 68846, 69544, 69996, 70214, 70682, 71082, 71354, 71589, 72052, 72257, 72721, 72939, 73417, 73612]",0.8888888888888888,0.4444444444444444,0.930635838150289,1.0,0.3,15.0,20.0,cityblock
111,5027ca80-f2e3-4e6a-ba80-b290c40401b7,5,Ritorno,B,2,X,S,3,"[1622, 1689, 2069, 2939, 4723, 5806, 5950, 6887, 6941, 7141, 7353, 8491, 9200, 9789, 10069, 10549, 11214, 11478, 11924, 12519, 12601, 13170, 13277, 14132, 14229, 15527, 15665, 16004, 16437, 16505, 16628, 16688, 17382, 19071, 19316, 19427, 19915, 21546, 21647, 21936, 22033, 23708, 24749, 25842, 26034, 26532, 27137, 27778, 28045, 28302, 28480, 29675, 29966, 30275, 31832, 31904, 31986, 32568, 32848, 33098, 33483, 35036, 35687, 35811, 36151, 36954, 38561, 38747, 38874, 39226, 39990, 40132, 40523, 41884, 41970, 42048, 42622, 43960, 45369, 45496, 47017, 47361, 49068, 49144, 49766, 50172, 50859, 51042, 51388, 51543, 52903, 53586, 54005, 55652, 55861, 57486, 58556, 59064, 59246, 59403, 59557, 59761, 59936, 60455, 61805, 62530, 64113, 64378, 64883, 65070, 65433, 66079, 66162, 66223, 66567, 66723, 66872, 67257, 68846, 69313, 69483, 69561, 69985, 71061, 72717]",1.0,0.3333333333333333,0.904,1.0,0.3,15.0,20.0,cityblock
112,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,N,0,"[2365, 2969, 4812, 7537, 7712, 7811, 8070, 9081, 9961, 10444, 10553, 10653, 10745, 10798, 10867, 11125, 11493, 11559, 12486, 13344, 15697, 15810, 15873, 17791, 19512, 19935, 21151, 21276, 21575, 21862, 24973, 25202, 25271, 25396, 25453, 25661, 27055, 27504, 28489, 28560, 28671, 30358, 32108, 32221, 32838, 34955, 35014, 35108, 35883, 36470, 36980, 39415, 39616, 40419, 40483, 40537, 42404, 43388, 43910, 44036, 44177, 44235, 45474, 45524, 46179, 46436, 46559, 46634, 46861, 47237, 47384, 47509, 49298, 49359, 49740, 50450, 50626, 50740, 51327, 51417, 53229, 53290, 53466, 54045, 54848, 55480, 55682, 55732, 55892, 57582, 57780, 58902, 58942, 59375, 59497, 59608, 60816, 62567, 64243, 64451, 64660, 64901, 65021, 65110, 67010, 67090, 67161, 67749, 67835, 68517, 69204, 69308, 70380, 71038, 71091, 71745, 72423, 72951, 74585, 74752, 74963, 75145, 75299]",0.7777777777777778,1.0,0.8699186991869918,1.0,0.3,15.0,20.0,cityblock
113,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,N,1,"[1723, 2007, 2095, 2810, 2962, 3282, 3479, 4165, 4851, 5519, 5993, 7572, 8040, 8250, 9409, 10301, 10986, 11460, 11656, 12131, 12348, 13036, 13351, 13712, 14401, 15756, 17124, 17606, 18500, 19864, 19985, 21319, 21898, 22992, 23969, 24642, 25277, 25324, 25805, 27853, 28054, 28742, 30105, 30351, 30518, 30786, 32633, 32846, 33305, 34211, 34875, 35085, 35363, 35565, 36988, 37411, 38300, 38975, 39412, 40144, 40354, 41508, 42189, 42392, 42880, 43080, 44053, 44226, 44443, 44931, 45130, 45520, 45823, 46505, 46970, 47189, 47404, 47664, 47866, 49234, 49922, 50601, 51295, 53826, 54038, 54715, 55874, 56094, 57518, 58617, 58822, 60282, 60671, 60869, 62039, 62244, 63617, 64297, 64969, 66816, 67027, 67167, 67701, 68385, 69076, 70434, 70914, 71797, 72476, 73153, 73631]",0.6666666666666666,0.6666666666666666,0.8918918918918919,1.0,0.3,15.0,20.0,cityblock
114,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,N,2,"[1548, 1683, 2938, 3059, 3249, 3744, 3936, 4427, 4572, 4636, 4711, 4816, 5113, 5341, 5787, 6012, 6696, 7153, 7385, 7833, 8005, 8523, 8667, 8727, 9197, 9346, 9412, 9880, 10557, 10728, 10794, 11249, 11458, 11931, 12088, 12146, 12611, 13315, 13528, 14666, 14893, 15343, 15524, 16005, 16710, 16937, 17394, 17616, 18309, 18753, 19442, 19915, 19978, 20127, 20812, 20954, 21236, 21487, 21563, 21782, 23069, 24901, 25134, 25424, 25600, 25664, 26270, 26444, 26495, 27632, 27864, 28316, 28506, 28997, 29166, 29232, 30343, 32136, 32416, 32622, 32708, 33326, 33778, 34461, 34660, 35366, 35825, 36022, 36686, 36737, 36969, 38558, 39235, 39393, 39469, 40611, 40811, 41288, 41521, 41973, 42162, 42654, 42817, 42883, 43336, 44020, 44213, 46078, 46163, 46324, 46554, 46641, 46750, 46843, 47412, 47667, 48810, 49011, 49492, 49716, 50181, 50407, 51091, 51549, 51744, 52234, 52918, 53599, 53813, 54041, 54291, 54972, 55654, 55713, 55876, 57023, 57256, 57713, 57941, 58397, 58611, 59075, 59242, 59304, 59763, 59848, 59956, 61813, 62031, 62726, 63187, 63413, 63863, 64457, 64548, 64757, 64943, 65919, 66137, 66593, 66803, 67277, 68641, 69323, 69494, 69546, 70001, 70231, 70860, 71359, 72048, 72721, 72949]",0.5555555555555556,0.6666666666666666,0.9364161849710982,1.0,0.3,15.0,20.0,cityblock
115,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,N,3,"[1510, 1610, 1695, 1924, 2053, 2287, 2322, 2633, 2944, 4082, 4373, 4635, 4779, 5048, 5453, 5741, 6281, 6811, 7108, 7415, 7501, 8173, 8504, 8575, 8711, 8776, 9016, 9410, 10223, 10553, 10781, 10905, 11203, 11299, 11466, 11743, 11862, 11911, 12158, 12855, 12952, 13329, 14606, 15110, 15156, 15282, 15596, 16704, 16984, 17210, 17338, 17383, 18415, 19768, 19971, 20082, 21473, 21847, 22794, 22891, 22997, 23075, 25164, 25242, 25316, 25449, 25607, 25828, 25919, 26521, 27040, 27297, 27868, 27975, 28472, 28541, 28662, 28723, 28970, 29329, 30018, 30344, 30856, 32066, 32239, 32359, 32678, 32816, 33436, 34115, 34978, 35073, 35772, 35900, 36063, 36169, 36450, 36851, 36956, 37527, 38505, 38819, 38904, 39579, 41097, 41528, 41628, 41783, 41918, 41960, 42649, 42995, 43277, 43679, 44944, 45196, 45383, 45507, 46406, 47011, 47099, 47254, 47389, 47950, 48355, 49596, 49751, 49835, 50590, 50811, 50855, 51483, 52181, 52578, 53262, 53562, 53842, 54012, 55894, 55994, 56146, 56286, 56686, 57250, 57514, 57962, 58048, 59067, 59202, 59415, 59490, 59582, 60265, 61468, 62048, 62153, 62452, 62572, 62746, 63515, 64795, 64882, 64986, 65091, 65172, 66533, 66993, 67143, 67216, 67503, 67768, 68185, 68289, 69575, 69650, 70330, 70622, 71018, 71078, 72211, 72302, 72395, 72911, 72964, 73057]",0.4444444444444444,1.0,0.9297297297297298,1.0,0.3,15.0,20.0,cityblock
116,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,S,0,"[2290, 2650, 2735, 2892, 2972, 4822, 6511, 6594, 8214, 8536, 9080, 9204, 9887, 10451, 10548, 11094, 11512, 12917, 13343, 13753, 15150, 15434, 15726, 15824, 15886, 16644, 17010, 17201, 17758, 19308, 19781, 19841, 19970, 20878, 21044, 21317, 22069, 24254, 24969, 25160, 25286, 25391, 25466, 25654, 27028, 27214, 27502, 28095, 28762, 28872, 29696, 30368, 32149, 32864, 33430, 34943, 35088, 35688, 35869, 36884, 36965, 38855, 38929, 39108, 39361, 39617, 40207, 40524, 41162, 41512, 41791, 42736, 43435, 43820, 43888, 43995, 44087, 44168, 44246, 44349, 45515, 45684, 46338, 46442, 46523, 46870, 47313, 47401, 47494, 49110, 49156, 49259, 49354, 49599, 50177, 50630, 51238, 51297, 51345, 53164, 53466, 54058, 55244, 55527, 55721, 55894, 58899, 59394, 59449, 59515, 59852, 62587, 64459, 64823, 64944, 65075, 67067, 67164, 67769, 69536, 70008, 70386, 71093, 72181, 72239, 72342, 72419, 72498, 72967, 73256, 74993, 75046]",0.8888888888888888,0.7777777777777778,0.8863636363636364,1.0,0.3,15.0,20.0,cityblock
117,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,S,1,"[1814, 2462, 2574, 2782, 2964, 4828, 5511, 6196, 7552, 8240, 8742, 8921, 9606, 10289, 10517, 10964, 11659, 12334, 12998, 13346, 13699, 15410, 15747, 15973, 16429, 17118, 18486, 19974, 20958, 21242, 21435, 21868, 23747, 23952, 25314, 25778, 26016, 27365, 28052, 28493, 28745, 29430, 30084, 30378, 30780, 32150, 32852, 34200, 34891, 35554, 36983, 38284, 38988, 39655, 39869, 41706, 42384, 43752, 44061, 45127, 45510, 46287, 46483, 47183, 47394, 49227, 49915, 50608, 51967, 52655, 53838, 54034, 55386, 56085, 57447, 58825, 60193, 60848, 60890, 61083, 62237, 62591, 63608, 64277, 64934, 65643, 67011, 67468, 67514, 67689, 69062, 69738, 70426, 70923, 71083, 71313, 72469, 74515]",0.8888888888888888,0.4444444444444444,0.8775510204081632,1.0,0.3,15.0,20.0,cityblock
118,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,S,2,"[1616, 1928, 2961, 3284, 3748, 3959, 4440, 4650, 4810, 5319, 5799, 6009, 6677, 7163, 8725, 9194, 9408, 10572, 10718, 10787, 11258, 11460, 12152, 12603, 13325, 13518, 14671, 15423, 15546, 15592, 15975, 16030, 16719, 16921, 17613, 18298, 18772, 19971, 20336, 20715, 20787, 21195, 21646, 21833, 22053, 25008, 25136, 25375, 25472, 26479, 26961, 27639, 27862, 27915, 28520, 29209, 29686, 30341, 31948, 32141, 32614, 33096, 33298, 34601, 34660, 35141, 35359, 36028, 36719, 36953, 38544, 38783, 39239, 39432, 40131, 40535, 40816, 41182, 41500, 42181, 42655, 42865, 43349, 44922, 45372, 45541, 45608, 45669, 46086, 46434, 46632, 46768, 46880, 47363, 47645, 49010, 49506, 49702, 50394, 51077, 51528, 51666, 51750, 52447, 53610, 53790, 54031, 54278, 54492, 54982, 55909, 56326, 56542, 57255, 57722, 58407, 58617, 59304, 59766, 59967, 60661, 61825, 62037, 62581, 62717, 63405, 63869, 64558, 64763, 65919, 66133, 66603, 66808, 67167, 67287, 67478, 67710, 68167, 68862, 69333, 69538, 70014, 70695, 70861, 71376, 72046, 72736, 72950, 73619]",0.8888888888888888,0.5555555555555556,0.912751677852349,1.0,0.3,15.0,20.0,cityblock
119,e2ea7f9e-9070-43ac-8041-7e69ec1bab8c,5,Ritorno,B,2,Y,S,3,"[1653, 1809, 1945, 2042, 2288, 2945, 4387, 4755, 4819, 5351, 5758, 6716, 6793, 7139, 7487, 8778, 9007, 9191, 9432, 9857, 9938, 10139, 10553, 10824, 11247, 11492, 11736, 11852, 12551, 12857, 13160, 13318, 15141, 15630, 16463, 17878, 18764, 19968, 21200, 21407, 21538, 21846, 24637, 24875, 25122, 25278, 25359, 25456, 25559, 25834, 26523, 26964, 27287, 27641, 27890, 27966, 28064, 28469, 28567, 29677, 29947, 30093, 30322, 32107, 32286, 32670, 32750, 32835, 33353, 34117, 34792, 35061, 35406, 36078, 36155, 36455, 36950, 38853, 39900, 40178, 40254, 40505, 40611, 41533, 42167, 42232, 42638, 42918, 43325, 43413, 43943, 44352, 44964, 45354, 45394, 45496, 46322, 46406, 46502, 47097, 47371, 49069, 49140, 49825, 50163, 50842, 51524, 51796, 52200, 52905, 53167, 53577, 53999, 55649, 55844, 55921, 56312, 56601, 56673, 57275, 59051, 59398, 59495, 59569, 61114, 62562, 62746, 64132, 64451, 64509, 64666, 64804, 64927, 65076, 66161, 66227, 66835, 66915, 67157, 67248, 67524, 67704, 67773, 67860, 68196, 68278, 69654, 69999, 70252, 70649, 70933, 71040, 71971, 72043, 72198, 72309, 72404]",1.0,0.5555555555555556,0.910828025477707,1.0,0.3,15.0,20.0,cityblock
120,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,N,0,"[2254, 2629, 2974, 4673, 4801, 6890, 8337, 8755, 8934, 9044, 9974, 10693, 10802, 11080, 11500, 11560, 13016, 13350, 15710, 15755, 15863, 16028, 16100, 16335, 16441, 17119, 18842, 19516, 19938, 21272, 21369, 21412, 21576, 21862, 25135, 25213, 25330, 25463, 25667, 25998, 27359, 28052, 28499, 28561, 29279, 30100, 30365, 30884, 32147, 32840, 34874, 34945, 34986, 35110, 35888, 36973, 38952, 39419, 40423, 40540, 42390, 43746, 43945, 44056, 44179, 44231, 45993, 46177, 46425, 46490, 46549, 46750, 46868, 47223, 47383, 47509, 49141, 49221, 49290, 49350, 49721, 49833, 50462, 51272, 51377, 51717, 51769, 53133, 53237, 53824, 53920, 54037, 54691, 55721, 55910, 56124, 57531, 57783, 58909, 59313, 59371, 59596, 59860, 59985, 62493, 62577, 64455, 64679, 64769, 64853, 64935, 65030, 65115, 67006, 67100, 67171, 67728, 67872, 69460, 71058, 71601, 72270, 72425, 72761, 72948, 74581, 74990, 75263]",0.6666666666666666,0.8888888888888888,0.890625,1.0,0.3,15.0,20.0,cityblock
121,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,N,1,"[1734, 2038, 2433, 2531, 2977, 3215, 3408, 4092, 5461, 6141, 7507, 7971, 8187, 8667, 8872, 9342, 9551, 10918, 11391, 11596, 12961, 13350, 13643, 14815, 15010, 15490, 15668, 16852, 17057, 17539, 17742, 18432, 19798, 19991, 20966, 21118, 21860, 22536, 22970, 23693, 23899, 24579, 25264, 25739, 27994, 28471, 28666, 29143, 30353, 30517, 30879, 31412, 32564, 33244, 33459, 34141, 35077, 35502, 36859, 36983, 38233, 38707, 39403, 40286, 41645, 42328, 43010, 43693, 44175, 44373, 45751, 46422, 47109, 49162, 49852, 50437, 50532, 51219, 51895, 53654, 53749, 53962, 54052, 55911, 56010, 57387, 58742, 60273, 60799, 61962, 62166, 64222, 64279, 64911, 66266, 66742, 66943, 67423, 67627, 67873, 68108, 69003, 69671, 70358, 71090, 71513, 71724, 72404, 72873, 73079, 74231]",0.3333333333333333,0.6666666666666666,0.918918918918919,1.0,0.3,15.0,20.0,cityblock
122,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,N,2,"[1549, 1778, 2233, 2453, 2937, 3601, 3795, 4285, 4498, 4829, 4966, 5192, 5646, 5846, 7014, 7241, 7690, 7982, 8370, 8594, 9054, 9264, 9736, 10414, 10643, 11100, 11329, 11783, 11955, 12006, 12463, 13149, 13344, 13833, 14518, 15385, 15498, 15779, 15859, 16791, 17246, 17446, 17535, 18160, 18609, 18816, 19296, 19536, 19966, 20212, 20864, 20957, 21070, 21275, 21489, 21583, 21804, 23397, 23625, 24755, 24962, 25128, 25436, 25650, 25729, 26316, 26812, 27483, 27686, 28173, 28345, 28465, 29019, 30220, 30345, 32141, 32463, 32708, 32825, 32942, 33145, 33520, 33634, 33864, 34319, 34544, 34993, 35216, 35680, 35881, 36542, 36595, 36973, 37049, 37280, 37899, 37953, 38415, 39097, 39315, 39773, 40475, 40662, 41356, 41812, 42058, 42508, 42733, 43185, 43407, 43870, 45240, 45483, 45929, 46160, 46403, 46520, 46591, 46838, 47281, 47390, 47493, 48664, 48886, 50029, 50708, 50942, 51396, 51620, 52239, 52314, 52767, 53449, 53663, 54047, 54821, 54996, 55497, 55708, 55921, 56416, 56879, 57781, 58244, 58468, 58918, 59150, 59608, 59824, 60455, 60515, 60974, 61888, 62572, 63029, 63256, 64419, 64545, 64608, 64856, 64932, 65069, 65756, 66665, 67014, 67121, 67318, 67795, 68481, 69171, 69366, 69852, 70053, 70528, 70759, 71202, 71421, 71885, 72563, 72771, 72944, 73250]",0.4444444444444444,0.7777777777777778,0.9395604395604396,1.0,0.3,15.0,20.0,cityblock
123,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,N,3,"[1675, 1782, 1875, 1921, 2064, 2462, 2949, 3287, 3819, 4790, 4833, 5178, 5471, 6012, 7231, 8214, 8467, 8587, 9181, 9271, 9418, 9562, 9866, 9956, 10968, 11212, 11318, 11480, 11536, 11605, 11926, 12159, 12338, 12567, 12977, 13350, 14381, 14644, 14733, 14886, 15106, 15310, 15417, 15741, 16108, 17067, 17120, 17356, 17618, 17763, 19118, 19666, 19766, 19965, 21214, 21870, 22539, 22904, 22996, 23067, 24984, 25262, 25308, 25409, 25568, 25665, 25948, 26342, 27024, 27711, 28021, 28309, 28473, 28542, 28983, 30344, 30768, 32113, 32400, 32822, 33070, 33168, 33453, 33850, 34530, 35066, 35105, 35365, 35542, 35800, 35903, 36583, 36954, 37266, 37554, 37941, 38528, 38812, 39859, 39990, 41245, 41357, 41675, 41778, 41951, 42374, 43415, 44029, 44084, 44156, 44223, 44700, 44934, 45390, 45504, 45612, 46038, 46143, 46414, 46834, 47394, 47495, 47845, 48876, 49570, 50254, 50429, 50537, 50588, 50831, 51089, 51530, 51908, 51951, 52304, 53562, 53668, 54018, 55042, 55827, 55900, 56058, 56114, 56290, 56401, 57095, 57774, 58460, 58612, 58799, 59146, 59208, 59423, 59488, 60274, 60388, 61869, 62050, 62462, 62569, 63160, 63245, 63837, 64942, 65070, 65290, 65892, 65971, 66652, 66969, 67056, 67136, 67226, 67332, 67484, 68695, 69274, 69381, 70057, 70347, 70628, 70740, 71056, 71420, 72199, 72780, 72927]",0.3333333333333333,1.0,0.9358288770053476,1.0,0.3,15.0,20.0,cityblock
124,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,S,0,"[2323, 2921, 3237, 4794, 6718, 6882, 8362, 8735, 8931, 9046, 9216, 9439, 9620, 10381, 10439, 10540, 10807, 11090, 11516, 11659, 13026, 13167, 13326, 13747, 15738, 15828, 16495, 17011, 17197, 17401, 18835, 19779, 19864, 19988, 20883, 21046, 21331, 21670, 22071, 24525, 24612, 24977, 25423, 25667, 25907, 26523, 26679, 27845, 28092, 28180, 28547, 29696, 30370, 32148, 32859, 33065, 33144, 33329, 33439, 34699, 34859, 34930, 35876, 36079, 36231, 36947, 38858, 39923, 40543, 40676, 40869, 41511, 41682, 41794, 42210, 42425, 43743, 43884, 43970, 44084, 44169, 44795, 45518, 46232, 46429, 46534, 47359, 49238, 50709, 51292, 51384, 51710, 51942, 53147, 53217, 53910, 53992, 54061, 54577, 54660, 54735, 55456, 55860, 55932, 56122, 57714, 58637, 58695, 58884, 59437, 59847, 59979, 60042, 60105, 60230, 62586, 64260, 64448, 64796, 64953, 65063, 66999, 67183, 67757, 69483, 71003, 71111, 71846, 72215, 72285, 72332, 72459, 72684, 72957, 73240, 74972, 75252]",1.0,0.4444444444444444,0.9051094890510949,1.0,0.3,15.0,20.0,cityblock
125,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,S,1,"[1791, 2492, 2710, 2964, 5456, 6125, 6792, 7491, 8174, 8853, 9531, 10209, 10904, 11495, 11575, 12267, 12722, 13351, 13631, 15486, 15664, 17727, 19115, 19783, 19987, 20957, 21206, 23656, 23889, 25025, 25249, 25949, 27072, 27295, 27522, 27985, 28492, 28676, 29362, 30010, 30376, 30490, 32536, 32867, 33453, 34133, 35309, 35489, 36972, 38221, 38682, 38880, 40505, 40750, 41629, 42320, 43673, 44354, 45065, 45517, 46411, 47379, 49158, 49834, 50519, 51880, 52562, 52656, 53242, 53763, 53950, 54037, 55939, 56005, 56696, 57386, 57848, 58728, 59433, 60809, 61973, 62160, 62589, 64202, 64286, 64661, 64893, 65376, 65583, 66271, 66729, 66937, 67633, 67883, 68977, 69256, 69654, 70347, 71060, 72172, 72373, 72473, 73747]",1.0,0.3333333333333333,0.883495145631068,1.0,0.3,15.0,20.0,cityblock
126,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,S,2,"[1553, 1680, 1792, 3599, 3808, 4293, 4497, 4815, 5848, 7701, 8368, 8587, 9051, 9264, 9746, 9950, 10419, 10633, 11103, 11321, 11990, 12701, 13345, 14525, 15208, 15404, 15889, 16995, 17480, 18147, 18630, 19306, 19955, 20191, 20890, 20997, 21287, 21559, 21844, 22050, 23602, 24291, 24771, 24980, 25466, 25662, 26335, 26825, 27500, 27609, 27703, 28162, 28314, 28386, 29061, 29689, 30233, 30356, 32163, 32476, 32741, 32845, 32959, 33133, 33643, 35191, 35685, 35878, 36577, 36957, 37739, 37937, 38630, 39315, 39776, 40626, 41361, 41834, 42032, 42713, 43072, 43196, 43426, 43884, 44079, 45251, 45451, 46163, 46420, 46506, 46581, 46861, 47382, 48671, 48869, 50242, 50726, 50929, 51607, 52285, 52779, 53461, 53664, 54037, 54142, 54347, 55512, 55704, 55930, 56324, 56389, 56861, 57776, 58253, 58457, 59141, 59816, 60496, 61672, 61874, 62565, 64157, 64277, 64410, 64634, 64970, 65034, 65078, 65290, 65766, 66647, 67004, 67153, 67326, 67811, 68698, 69180, 69376, 70063, 70541, 70747, 71179, 71430, 71901, 72577, 72779, 72943, 73453]",0.4444444444444444,0.2222222222222222,0.9594594594594594,1.0,0.3,15.0,20.0,cityblock
127,dc3b2dbd-a8b2-4675-8a53-63c20a87a791,5,Ritorno,B,1,Y,S,3,"[1675, 1791, 2024, 2104, 2584, 2943, 4421, 4486, 4812, 5175, 5329, 6008, 6875, 7136, 7229, 7316, 7557, 8241, 8516, 9191, 9267, 9860, 9945, 10290, 10632, 10954, 11240, 11486, 12344, 12580, 12685, 13013, 13338, 13704, 14390, 15094, 15329, 15414, 15628, 15683, 15766, 16089, 17108, 17625, 17751, 18055, 18499, 18845, 18981, 19104, 19174, 19962, 20872, 21191, 21344, 21419, 21561, 21881, 24212, 24302, 24442, 24605, 24967, 25270, 26342, 26640, 26690, 26944, 27022, 27628, 27702, 28051, 28473, 29616, 29682, 30088, 30351, 32100, 32333, 32406, 32830, 33086, 34525, 34674, 34878, 35066, 35129, 35819, 35887, 36948, 38535, 38844, 40345, 40523, 40597, 40665, 40759, 41358, 41668, 41964, 42036, 42180, 42361, 43403, 43752, 44088, 44765, 45089, 45367, 45479, 45992, 46042, 46138, 46383, 46471, 47175, 47385, 49214, 49475, 49547, 49797, 49889, 50244, 51536, 51828, 51945, 52209, 52286, 52630, 53132, 53317, 53591, 54024, 54272, 55033, 55367, 55802, 55922, 56102, 56320, 57692, 57772, 58454, 59060, 59473, 59564, 60436, 60858, 62471, 62555, 63158, 64077, 64195, 64265, 64937, 65078, 66569, 66639, 66979, 67155, 67253, 67327, 67671, 67857, 67936, 69235, 69287, 69443, 69634, 69982, 70652, 71059, 71417, 72195, 72452, 72926]",1.0,0.4444444444444444,0.9261363636363636,1.0,0.3,15.0,20.0,cityblock
