,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA,Error_X
78,183a6a37-1e5f-454a-9949-0d10438928e3,5,Ritorno,B,1,Z,S,2,"[1545, 1770, 2241, 2448, 2955, 3145, 3598, 3810, 4282, 4497, 5642, 5853, 6322, 6541, 7003, 7226, 7682, 7899, 8366, 8582, 9049, 9265, 9732, 9952, 10412, 10627, 11099, 11313, 11503, 11714, 11778, 11992, 12465, 12680, 13145, 13365, 13828, 14523, 14748, 15212, 15412, 15700, 15857, 16112, 16508, 16561, 16774, 17241, 17456, 18161, 18578, 18829, 19308, 19510, 19974, 20213, 20876, 21307, 21469, 21537, 22034, 22241, 22705, 22917, 23386, 23606, 24084, 24288, 24755, 24972, 25442, 25651, 26136, 26326, 26804, 27018, 27472, 27697, 28170, 28850, 29051, 29085, 29544, 29741, 30219, 30407, 30901, 31590, 31804, 32264, 32471, 32922, 33154, 33633, 33846, 34325, 34543, 34994, 35209, 35678, 35885, 36364, 37010, 37258, 37732, 37936, 38409, 38612, 39089, 39302, 39769, 40000, 40455, 40668, 41149, 41354, 41827, 42034, 42498, 42715, 43185, 43408, 43868, 44080, 44559, 45239, 45478, 45931, 46146, 46588, 46821, 47273, 47511, 47970, 48197, 48668, 48857, 48895, 49334, 49557, 50018, 50235, 50712, 51394, 51611, 52075, 52286, 52762, 52911, 52977, 53443, 53652, 54072, 54366, 54816, 55034, 55503, 55711, 56191, 56401, 56870, 57082, 57554, 57773, 58245, 58474, 58926, 59140, 59595, 59817, 60290, 60502, 60991, 61662, 61860, 62359, 63029, 63248, 63709, 63939, 64395, 64608, 65073, 65311, 65756, 65973, 66423, 66649, 67114, 67329, 67802, 68014, 68483, 68698, 69170, 69379, 69839, 70058, 70519, 70743, 71071, 71201, 71418, 71895, 72107, 72569, 72764, 72801, 73265, 73465]",0.7777777777777778,0.5555555555555556,0.9428571428571428,0.5
79,183a6a37-1e5f-454a-9949-0d10438928e3,5,Ritorno,B,1,Z,S,3,"[1811, 2492, 2593, 2943, 4592, 4815, 5178, 5515, 5811, 6016, 6882, 6949, 7475, 7553, 8240, 8697, 8926, 9189, 9869, 9953, 10293, 10546, 10641, 10960, 11487, 12330, 12837, 12936, 13174, 13238, 13706, 14244, 14400, 15710, 15982, 16087, 16508, 17128, 17791, 18563, 18851, 19082, 19181, 19279, 19642, 19782, 19946, 21554, 21890, 22039, 22598, 23267, 24635, 24752, 25300, 25415, 25588, 26044, 26529, 26668, 27031, 27620, 28051, 28479, 29271, 29688, 29971, 30075, 30780, 31443, 32013, 32138, 32838, 33247, 33452, 34380, 34435, 34857, 35011, 35304, 35362, 35523, 35691, 35838, 35888, 36962, 38847, 39041, 39308, 39630, 39890, 40143, 40335, 40519, 41693, 42049, 42178, 42377, 43072, 43276, 43742, 43985, 44111, 44416, 45095, 45362, 45496, 45679, 47020, 47227, 47452, 47519, 49080, 49210, 49775, 49887, 50056, 50592, 50904, 51307, 51946, 52645, 52780, 53325, 53991, 55792, 55898, 56080, 57420, 57781, 58694, 58792, 59476, 59690, 60164, 60603, 60844, 61529, 61649, 62225, 62539, 64938, 65073, 66619, 66703, 66867, 66995, 67153, 67666, 67749, 67864, 67932, 68345, 69034, 69625, 69712, 70391, 70833, 71058, 72898]",1.0,0.5555555555555556,0.9125,0.5
80,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,N,0,"[2278, 2628, 2968, 4091, 4489, 4599, 4813, 6720, 7428, 7516, 7750, 8076, 8793, 9429, 9799, 10481, 10632, 10707, 10842, 11100, 11746, 12089, 12154, 12688, 13272, 14922, 15514, 16089, 16252, 16332, 16406, 16971, 17358, 17660, 17755, 18725, 18844, 19062, 19255, 19526, 19821, 19922, 20012, 20877, 21236, 21591, 21861, 21907, 22068, 23795, 23974, 24066, 24291, 25043, 25144, 25281, 25327, 25455, 25665, 25892, 27209, 28240, 28551, 28687, 28759, 28875, 29851, 30167, 30309, 32023, 32169, 32495, 32697, 32863, 33383, 34249, 34728, 36023, 36144, 36335, 36592, 36898, 37002, 37316, 37850, 38169, 38843, 39409, 39516, 39649, 39997, 40221, 41113, 41409, 41809, 41960, 42209, 42337, 43209, 43665, 43868, 43973, 44072, 44215, 44801, 44994, 46196, 46376, 46441, 46549, 46624, 46924, 47116, 47233, 47284, 47380, 49043, 49105, 49247, 49301, 49370, 49736, 49793, 50037, 50357, 50700, 51151, 51222, 51498, 51814, 52141, 52387, 52524, 53083, 53281, 53877, 54006, 54572, 54872, 55426, 55730, 55895, 57532, 57579, 57783, 58703, 58935, 59355, 59437, 59613, 59817, 60040, 60528, 60738, 62368, 62519, 62621, 63134, 64462, 64825, 64921, 65022, 65144, 67025, 67105, 67362, 67754, 67911, 68759, 68821, 69479, 69618, 70274, 70933, 71062, 71179, 71644, 72222, 72823, 72934, 74953, 75066]",0.8888888888888888,0.7777777777777778,0.9175824175824175,0.5
81,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,N,1,"[1759, 2091, 2591, 2783, 4151, 4359, 4637, 5321, 5515, 6867, 8036, 8246, 8932, 9409, 9608, 10293, 10779, 10975, 11451, 11654, 13035, 13327, 13692, 14882, 15089, 15546, 15745, 16222, 16445, 16664, 16929, 17120, 17354, 18282, 18480, 18708, 18982, 19166, 19404, 19849, 19994, 20543, 20874, 21002, 21291, 21589, 21858, 23946, 24199, 24431, 24639, 25324, 25658, 25813, 25998, 26239, 26490, 26694, 27176, 27847, 28047, 28527, 28735, 28973, 29206, 29413, 30112, 30361, 30780, 31473, 32144, 32623, 32816, 33329, 33989, 34196, 34676, 34869, 35353, 35562, 36232, 36727, 36915, 37412, 37607, 38298, 38785, 38964, 39404, 39466, 39646, 40344, 41030, 41511, 41706, 41950, 42881, 43073, 43756, 44230, 44437, 45121, 46299, 46496, 46696, 46738, 47182, 47395, 47663, 47861, 49027, 49223, 49715, 50602, 51958, 52203, 52455, 52649, 53138, 53334, 54020, 54705, 55195, 55392, 55923, 56088, 56564, 56762, 57454, 58145, 58374, 58831, 59060, 59302, 59504, 60183, 60668, 60866, 62480, 62721, 62918, 63151, 63406, 63608, 64286, 64461, 64786, 64951, 65649, 66326, 66816, 67011, 67697, 68178, 68381, 69545, 69747, 70423, 70910, 71107, 71590, 71783, 72494, 72954, 73152, 73634, 73831, 74520]",0.8888888888888888,0.7777777777777778,0.9107142857142857,0.5
82,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,N,2,"[1683, 1785, 1926, 2580, 3269, 3948, 4597, 4815, 5313, 5997, 6685, 7372, 8034, 9395, 9945, 10077, 10778, 11455, 12139, 12808, 13333, 13455, 14208, 14893, 15316, 15518, 16002, 16237, 16695, 16922, 17603, 18289, 18716, 18973, 19051, 20357, 21164, 21570, 21783, 22045, 23769, 24430, 25154, 25310, 25429, 25645, 25780, 26478, 27183, 27847, 28524, 29205, 30349, 30597, 31933, 32140, 32552, 32831, 33310, 34011, 34233, 34673, 35349, 36030, 36724, 36987, 37408, 38083, 38784, 39374, 39465, 39652, 40152, 40818, 41499, 42187, 42881, 43553, 44232, 45605, 46288, 46413, 46844, 46993, 47377, 47665, 49028, 49279, 49714, 50394, 51082, 51757, 52447, 53133, 53819, 54008, 54496, 54854, 55180, 55918, 56559, 57256, 57927, 58369, 58586, 58629, 59292, 59982, 60655, 61361, 62048, 62513, 62710, 63139, 63396, 64458, 64736, 64996, 65118, 65457, 66119, 66799, 67484, 67724, 68166, 68871, 69524, 70218, 70900, 71348, 71578, 72243, 72705, 72951, 73625]",0.8888888888888888,0.6666666666666666,0.8962962962962963,0.5
83,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,N,3,"[1513, 1686, 1832, 2038, 2093, 2187, 2272, 2323, 2477, 2884, 2932, 3692, 3732, 4087, 4381, 4560, 4784, 4891, 6801, 6972, 7124, 7496, 7646, 7833, 8177, 8330, 8470, 9009, 9139, 9189, 9404, 9851, 10227, 10517, 10730, 11048, 11224, 11588, 11728, 11869, 11915, 12588, 12958, 13110, 13302, 15164, 15293, 15332, 15462, 15600, 15772, 16018, 16321, 16460, 16532, 16651, 16985, 17322, 17386, 18679, 19285, 19377, 19487, 19991, 21144, 21558, 21648, 21815, 24053, 24244, 24562, 24882, 25591, 26207, 27283, 27576, 28132, 28617, 28723, 28764, 28986, 29632, 29673, 30120, 30326, 32300, 32349, 32402, 32554, 32745, 32831, 33143, 34241, 34408, 34446, 34808, 34922, 35082, 35599, 35641, 35783, 36091, 36161, 36308, 36445, 36492, 36914, 37135, 37820, 38485, 38543, 38908, 39604, 39706, 39866, 40513, 41753, 41941, 42195, 42644, 42757, 43002, 43162, 43294, 43682, 43964, 44018, 44215, 44379, 44470, 44520, 44772, 45209, 46418, 46505, 46548, 46713, 46851, 47100, 47373, 49239, 49436, 49494, 49837, 49983, 50148, 50808, 50856, 51512, 51705, 51838, 52008, 52129, 52177, 52222, 52578, 52904, 53571, 54010, 54274, 54627, 54913, 55319, 55447, 55626, 55900, 56290, 56829, 56970, 57695, 58887, 59061, 59428, 59556, 59760, 60264, 60413, 60937, 61115, 62544, 62987, 63168, 63433, 63517, 63667, 63839, 64106, 64408, 64934, 65130, 66251, 66531, 66746, 66918, 67156, 67672, 67716, 67780, 67853, 68295, 69220, 69258, 69508, 69578, 69649, 69802, 69939, 70490, 70639, 70904, 71017, 71312, 71996, 72396, 72538, 72730, 72925]",0.8888888888888888,0.8888888888888888,0.9262672811059908,0.5
84,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,S,0,"[2340, 2963, 4702, 5369, 5789, 5865, 6030, 6188, 6967, 7108, 7420, 7503, 8099, 8404, 8469, 8720, 8850, 9088, 9194, 9398, 9824, 9980, 10543, 10811, 11506, 11797, 12385, 12558, 12857, 12959, 13190, 14290, 14502, 15596, 15701, 16056, 16479, 16655, 16814, 17190, 18586, 18825, 18885, 19656, 19907, 21725, 21922, 22057, 22157, 24790, 25177, 25253, 25477, 25668, 25987, 26239, 26547, 28087, 28167, 28498, 29337, 29468, 29684, 29996, 30292, 30359, 30524, 32106, 32290, 32891, 32966, 33066, 33142, 33245, 33451, 33643, 33721, 34008, 35101, 35389, 35847, 35910, 36776, 36978, 39505, 39556, 39803, 39923, 40164, 40258, 40372, 40547, 40863, 41521, 41927, 42205, 42616, 42774, 43311, 43452, 43558, 43891, 44003, 44063, 44785, 45505, 45677, 47233, 47460, 47489, 47536, 47820, 48072, 49977, 50173, 50250, 50635, 50860, 50917, 51203, 51387, 51507, 51766, 51799, 51937, 52804, 52860, 52913, 53595, 53779, 54042, 55657, 55842, 57112, 57260, 57347, 57373, 57641, 57705, 57802, 59363, 59583, 59738, 59866, 60104, 60720, 61395, 61828, 62572, 64222, 64497, 64673, 64774, 64919, 64994, 65093, 65215, 65381, 65579, 66261, 66381, 67623, 67732, 67952, 68028, 68315, 68606, 68741, 68960, 69507, 70239, 70344, 70958, 71081, 72660, 73309, 73511, 73690, 73961, 74442, 74609, 75049, 75282]",1.0,0.5555555555555556,0.9234972677595629,0.5
85,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,S,1,"[1719, 2055, 2793, 2970, 3476, 4150, 4838, 5515, 6200, 6875, 7562, 8243, 8924, 9606, 10288, 10972, 11658, 12342, 13023, 13705, 14344, 14392, 15566, 15757, 16437, 17122, 17600, 18499, 19164, 19655, 19847, 19875, 19974, 21229, 21908, 22591, 23747, 23953, 24628, 25318, 25993, 26678, 27363, 27850, 28050, 28515, 28738, 29422, 30089, 30573, 30774, 31272, 31449, 32138, 32834, 33511, 34190, 34863, 35552, 36924, 36994, 37608, 38292, 38975, 39644, 40336, 41026, 41704, 42388, 43076, 43756, 44440, 45121, 45520, 45812, 46493, 47180, 47876, 49212, 49714, 49910, 50604, 51297, 51967, 52646, 53339, 54020, 54708, 55391, 56081, 56754, 57445, 58137, 58818, 59492, 60186, 60866, 62245, 62594, 62921, 63614, 64283, 64961, 65648, 66334, 66811, 67007, 67696, 68380, 69068, 69736, 70425, 71082, 71577, 71788, 72260, 72470, 73154, 73628, 73828, 74511]",0.8888888888888888,0.3333333333333333,0.9090909090909091,0.5
86,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,S,2,"[1593, 1673, 1885, 2389, 2602, 2948, 3073, 3290, 3948, 4419, 4635, 5326, 5758, 6000, 6476, 6666, 6698, 7149, 7370, 7827, 8034, 8509, 8722, 9185, 9388, 9889, 10109, 10555, 10779, 11243, 11493, 11854, 12130, 12604, 12825, 13298, 13502, 14217, 14670, 15554, 15692, 15987, 16238, 16693, 16910, 17384, 17598, 18304, 18669, 18743, 18978, 19436, 19665, 19970, 20137, 21481, 21716, 22049, 22184, 22386, 22768, 22846, 23070, 23767, 24212, 24432, 24894, 25115, 25576, 25787, 26264, 26483, 26949, 27152, 27625, 27841, 28311, 28505, 28987, 29677, 29913, 30333, 30563, 31273, 31736, 32400, 32617, 33090, 33296, 33770, 34448, 34680, 35116, 35353, 35817, 36034, 36505, 36698, 36738, 36973, 37191, 37399, 37864, 38089, 38553, 39227, 39449, 39914, 40120, 40572, 41284, 41504, 41961, 42187, 42645, 42864, 43335, 43564, 44030, 44223, 44702, 44919, 45383, 45517, 45609, 46069, 46285, 46761, 46970, 47653, 48122, 48808, 49032, 49488, 49702, 50170, 50385, 51546, 51754, 52143, 52217, 52439, 52904, 53148, 53590, 53820, 54038, 54979, 55178, 55570, 55637, 55849, 56326, 56550, 57016, 57254, 57702, 58389, 58604, 59053, 59088, 59286, 59756, 59973, 60439, 60657, 61128, 61807, 62036, 62541, 63406, 63860, 64083, 64543, 64716, 65244, 65910, 66131, 66581, 66798, 67268, 67482, 67950, 68166, 68631, 68845, 69297, 69331, 69539, 69991, 70213, 70680, 71083, 71353, 71582, 72050, 72256, 72720, 72938, 73411, 73613]",1.0,0.5555555555555556,0.9303482587064676,0.5
87,3b8fe090-2247-4115-b45b-2eb5da6c3a8e,5,Ritorno,B,2,X,S,3,"[1624, 1688, 1791, 1967, 2070, 2488, 2940, 4724, 5082, 5258, 5353, 5806, 5949, 6001, 6918, 7140, 7354, 7407, 7489, 8085, 8490, 8826, 9198, 9389, 9607, 9668, 9789, 9882, 10065, 10141, 10217, 10549, 10817, 10903, 11215, 11478, 11643, 11925, 12240, 12518, 12601, 12829, 13171, 13276, 14133, 14223, 15532, 15683, 15765, 15944, 16006, 16439, 16506, 16655, 17308, 17383, 17582, 19020, 19071, 19317, 19429, 19750, 19918, 21541, 21646, 21936, 22034, 23708, 23826, 24137, 24228, 24308, 24488, 24527, 24750, 24905, 25143, 25398, 25843, 25989, 26033, 26529, 27134, 27778, 27965, 28043, 28158, 28298, 28480, 29673, 29966, 30275, 30336, 31912, 32166, 32417, 32568, 32848, 33091, 33358, 33483, 35035, 35117, 35410, 35637, 35686, 35811, 36151, 36349, 36957, 38561, 38745, 38870, 39226, 39990, 40123, 40257, 40521, 40625, 41884, 41970, 42048, 42236, 42622, 43275, 43343, 43962, 44119, 44645, 44766, 45368, 45496, 45686, 47018, 47288, 47362, 49069, 49143, 49658, 49765, 50170, 50860, 51043, 51401, 51543, 51688, 51816, 51867, 52233, 52787, 52839, 52902, 53586, 54004, 55652, 55860, 57213, 57487, 57710, 58364, 58570, 59066, 59247, 59403, 59557, 59760, 59937, 60454, 61119, 61805, 62078, 62531, 64113, 64160, 64376, 64546, 64874, 65071, 65170, 65223, 65432, 65885, 66077, 66162, 66224, 66330, 66566, 66729, 66873, 66924, 67137, 67256, 67430, 67773, 67851, 67956, 68631, 68848, 68940, 69307, 69484, 69561, 69980, 70161, 70672, 71065, 72716, 72867]",1.0,0.6666666666666666,0.9278846153846154,0.5
88,4e0546e5-27a8-49e5-99dc-9c19edc4cf18,5,Ritorno,B,2,Y,N,0,"[2379, 2964, 4813, 4988, 5663, 5781, 6353, 7540, 7712, 7757, 7810, 8009, 8069, 8212, 8328, 8391, 8491, 8926, 9030, 9083, 9578, 9966, 10262, 10384, 10444, 10553, 10656, 10700, 10745, 10798, 10867, 11081, 11125, 11493, 11559, 11615, 11640, 11807, 12426, 12486, 12938, 13257, 13345, 13428, 13735, 13856, 14919, 15223, 15698, 15854, 16009, 16337, 17628, 17790, 17953, 18750, 18786, 18842, 19127, 19248, 19317, 19512, 19938, 21149, 21278, 21370, 21413, 21498, 21571, 21862, 22053, 23111, 24972, 25007, 25049, 25133, 25204, 25271, 25340, 25431, 25544, 25662, 25737, 25845, 25983, 26720, 26869, 26932, 27055, 27136, 27195, 27505, 28018, 28073, 28195, 28486, 28561, 28670, 28769, 28875, 29007, 29134, 29287, 29368, 29700, 30237, 30358, 30778, 30881, 32108, 32163, 32222, 32287, 32838, 32969, 33171, 33431, 33466, 34337, 34707, 34753, 34959, 35014, 35105, 35879, 36309, 36376, 36470, 36569, 36608, 36656, 36844, 36981, 38026, 38837, 38865, 38944, 39116, 39309, 39414, 39483, 39508, 39557, 39617, 39698, 39820, 40180, 40420, 40483, 40536, 41164, 42039, 42120, 42403, 42530, 42983, 43041, 43198, 43288, 43386, 43435, 43465, 43645, 43822, 43911, 44038, 44214, 45504, 45710, 45947, 46179, 46436, 46559, 46634, 46748, 46861, 47238, 47288, 47385, 47510, 47559, 47996, 49129, 49208, 49229, 49264, 49301, 49359, 49622, 49738, 49836, 50143, 50396, 50450, 50522, 50580, 50627, 50739, 51162, 51207, 51331, 51417, 51483, 51922, 52195, 52633, 53136, 53229, 53291, 53364, 53398, 53467, 53583, 53910, 54033, 54155, 54848, 55352, 55479, 55701, 55893, 56133, 56330, 56833, 56893, 57533, 57584, 57779, 58925, 59072, 59377, 59422, 59498, 59607, 59863, 60100, 60816, 62373, 62577, 64244, 64451, 64664, 64902, 65022, 65116, 67011, 67090, 67162, 67645, 67749, 67846, 68313, 68415, 68519, 68585, 69020, 69204, 69308, 69655, 70380, 70556, 71064, 71238, 71744, 72242, 72423, 72506, 72762, 72951, 74585, 74751, 74963, 75074, 75143, 75297]",1.0,1.0,0.9345454545454546,0.5
89,4e0546e5-27a8-49e5-99dc-9c19edc4cf18,5,Ritorno,B,2,Y,N,1,"[1812, 2354, 2487, 2603, 2775, 2810, 2963, 3279, 3479, 4164, 4634, 4847, 5519, 5898, 5993, 6211, 6784, 6892, 7571, 8039, 8249, 8733, 8939, 9409, 9621, 10088, 10296, 10355, 10730, 10773, 10877, 10984, 11453, 11656, 12131, 12348, 12825, 13032, 13344, 13711, 14196, 14400, 14876, 15561, 15745, 16448, 16930, 17123, 17604, 17809, 18294, 18495, 19862, 19986, 20106, 20982, 21020, 21238, 21310, 21397, 21562, 21602, 21897, 22607, 22926, 22992, 23073, 23761, 23969, 24641, 25305, 25565, 25688, 25805, 26002, 26487, 27378, 27853, 28054, 28533, 28742, 28987, 29043, 29132, 30104, 30352, 30540, 30787, 30881, 31482, 31951, 32124, 32627, 32852, 33305, 34211, 34679, 34873, 35086, 35262, 35363, 35513, 35564, 36044, 36731, 36945, 36990, 37410, 38097, 38299, 38786, 38930, 38974, 39413, 39469, 39644, 39677, 40143, 40354, 40535, 41474, 41507, 41955, 42190, 42391, 42878, 43080, 43766, 44053, 44225, 44344, 44443, 44932, 45128, 45519, 45822, 46395, 46510, 46969, 47186, 47405, 47463, 47664, 47865, 48351, 48558, 49030, 49232, 49706, 49918, 50498, 50600, 51294, 51767, 51979, 53138, 53242, 53353, 53582, 53739, 53779, 53826, 54038, 54509, 54712, 55401, 55882, 56094, 56568, 57464, 57519, 57854, 58617, 58820, 59060, 59206, 59307, 59510, 59576, 59987, 60196, 60281, 60672, 60869, 61570, 62039, 62243, 63309, 63616, 64102, 64295, 64366, 64970, 65078, 65459, 65551, 65576, 65630, 65898, 66138, 66259, 66349, 66816, 67028, 67166, 67501, 67701, 68174, 68385, 69075, 69556, 69757, 70225, 70433, 70670, 70819, 70913, 71081, 71327, 71585, 71795, 71856, 72428, 72474, 72950, 73154, 73631, 73824, 73900, 74526]",0.8888888888888888,0.8888888888888888,0.9304347826086956,0.5
90,4e0546e5-27a8-49e5-99dc-9c19edc4cf18,5,Ritorno,B,2,Y,N,2,"[1541, 1600, 1682, 2540, 2847, 2939, 3060, 3259, 3744, 3933, 3976, 4037, 4427, 4572, 4635, 4711, 4810, 5112, 5342, 5402, 5787, 6009, 6641, 6696, 7153, 7348, 7384, 7446, 7832, 8005, 8066, 8523, 8667, 8726, 9196, 9347, 9411, 9494, 9879, 10557, 10671, 10729, 10794, 11248, 11439, 11539, 11930, 12123, 12611, 12806, 12844, 13088, 13315, 13520, 14210, 14663, 14893, 14958, 15343, 15522, 15627, 16003, 16322, 16709, 16927, 17392, 17616, 18079, 18304, 18752, 18921, 18954, 18992, 19453, 19677, 19743, 19788, 19959, 20127, 20359, 20805, 20878, 20954, 21316, 21783, 21930, 23069, 23772, 24516, 24901, 25072, 25135, 25200, 25319, 25422, 25613, 25721, 25802, 25868, 26270, 26463, 26563, 26956, 27193, 27632, 27717, 27863, 28315, 28506, 28672, 28734, 28768, 29012, 29197, 29686, 30342, 30594, 31960, 32136, 32197, 32303, 32415, 32611, 32713, 32814, 33101, 33302, 33776, 34011, 34074, 34461, 34574, 34660, 34755, 35144, 35365, 35824, 36022, 36708, 36969, 37193, 37422, 37880, 38044, 38107, 38455, 38520, 38559, 39235, 39393, 39469, 39544, 39823, 39936, 40149, 40218, 40516, 40611, 40811, 41287, 41519, 41973, 42163, 42206, 42654, 42819, 42882, 43336, 43572, 44022, 44212, 45412, 46078, 46163, 46322, 46581, 46749, 46844, 46992, 47214, 47410, 47664, 48359, 48809, 49002, 49109, 49493, 49713, 49787, 50178, 50405, 50870, 51033, 51089, 51313, 51549, 51743, 52234, 52917, 53151, 53464, 53600, 53803, 54041, 54291, 54512, 54973, 55145, 55458, 55655, 55712, 55877, 56346, 57022, 57186, 57248, 57713, 57940, 58396, 58610, 59078, 59247, 59303, 59372, 59763, 59848, 59956, 60619, 60741, 61137, 61366, 61812, 62029, 62726, 63186, 63297, 63341, 63413, 63863, 64457, 64549, 64683, 64756, 64944, 64997, 65117, 65458, 65918, 66123, 66296, 66373, 66593, 66796, 67000, 67161, 67276, 67501, 68146, 68184, 68640, 68871, 68935, 69325, 69513, 69608, 70000, 70161, 70231, 70682, 70857, 71063, 71358, 71593, 71656, 72048, 72279, 72402, 72722, 72949, 73637]",0.8888888888888888,0.7777777777777778,0.9464285714285714,0.5
91,4e0546e5-27a8-49e5-99dc-9c19edc4cf18,5,Ritorno,B,2,Y,N,3,"[1510, 1604, 1691, 1924, 2055, 2304, 2497, 2632, 2945, 3402, 3691, 4082, 4375, 4636, 4786, 4825, 5044, 5314, 5370, 5460, 5506, 5604, 5738, 5955, 5986, 6012, 6043, 6073, 6279, 6718, 6810, 7128, 7416, 7499, 8172, 8493, 8576, 8718, 8776, 9016, 9147, 9190, 9411, 9830, 10139, 10223, 10540, 10781, 10817, 10906, 11131, 11206, 11300, 11340, 11457, 11561, 11739, 11863, 11913, 12158, 12559, 12854, 12953, 13244, 13328, 13594, 13638, 14213, 14249, 14280, 14606, 14883, 14929, 15110, 15155, 15280, 15473, 15587, 15688, 15839, 15964, 16019, 16293, 16383, 16415, 16703, 16984, 17050, 17105, 17209, 17340, 17383, 17508, 17583, 17622, 17650, 17722, 17767, 18306, 18415, 19105, 19401, 19477, 19768, 19862, 19970, 20083, 20120, 21249, 21305, 21474, 21527, 21847, 22516, 22810, 22891, 22945, 22996, 23076, 24716, 24853, 25163, 25248, 25316, 25359, 25567, 25817, 25919, 26218, 26251, 26521, 26839, 27040, 27298, 27583, 27868, 27975, 28131, 28265, 28309, 28382, 28463, 28535, 28576, 28662, 28720, 28759, 28967, 29057, 29139, 29258, 29328, 30016, 30343, 30624, 30708, 30762, 30856, 30998, 31049, 31393, 31985, 32075, 32185, 32238, 32358, 32387, 32631, 32677, 32737, 32818, 33043, 33342, 33435, 33724, 34036, 34115, 34406, 34724, 34939, 34979, 35091, 35148, 35367, 35480, 35658, 35772, 35900, 36062, 36169, 36450, 36771, 36813, 36851, 36958, 37140, 37527, 37823, 37987, 38505, 38820, 38905, 39187, 39397, 39459, 39578, 39857, 40145, 40183, 40266, 40555, 40831, 40952, 41097, 41237, 41275, 41324, 41529, 41627, 41785, 41913, 41960, 42126, 42220, 42649, 42872, 42917, 42995, 43277, 43376, 43566, 43679, 43967, 44154, 44234, 44366, 44520, 44757, 44945, 45198, 45316, 45380, 45507, 45737, 46285, 46313, 46403, 46705, 47009, 47099, 47254, 47396, 47485, 47535, 47658, 47784, 47950, 48355, 48755, 49069, 49153, 49596, 49751, 49835, 50522, 50591, 50811, 50854, 51077, 51119, 51484, 51578, 51732, 51773, 51807, 51894, 52183, 52223, 52368, 52494, 52577, 52650, 52906, 53153, 53258, 53564, 53711, 53756, 53837, 54013, 54231, 54634, 55318, 55457, 55659, 55876, 55994, 56144, 56287, 56555, 56589, 56683, 56820, 56970, 57172, 57251, 57282, 57366, 57513, 57654, 57958, 58048, 58339, 58738, 58909, 58999, 59023, 59070, 59203, 59323, 59361, 59455, 59582, 59707, 60265, 60391, 61467, 61758, 61793, 61860, 62050, 62152, 62325, 62453, 62570, 62744, 62979, 63124, 63245, 63436, 63515, 63669, 63820, 64111, 64353, 64758, 64797, 64893, 64986, 65092, 65173, 65432, 65460, 65569, 65604, 65851, 66164, 66246, 66533, 66682, 66824, 66992, 67060, 67143, 67217, 67259, 67281, 67503, 67608, 67768, 67898, 68186, 68288, 68557, 68978, 69263, 69575, 69650, 69945, 70255, 70330, 70622, 70894, 70936, 71016, 71078, 71347, 71699, 71974, 72013, 72211, 72304, 72394, 72535, 72661, 72699, 72731, 72910, 72964, 73057]",0.8888888888888888,1.0,0.9575,0.5
