,UUID,Train,Direction,Speed,Num_Trip,Component,Side,Sensor,Cluster Centroids,PD,ED,PFA,Error_X,Detection_Range,Epsilon,Min_Samples_Cluster,Cluster_Metrics
10,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,N,2,"[1561, 1678, 1994, 3439, 4700, 4757, 4852, 5825, 7184, 7632, 9016, 9885, 10379, 11687, 12986, 14210, 15417, 16569, 17680, 18766, 19786, 20842, 21841, 21881, 23973, 24144, 24259, 27307, 27605, 28263, 28792, 29382, 30033, 30294, 33720, 33805, 36613, 36750, 36831, 37303, 37519, 38486, 40531, 42050, 42551, 43226, 43279, 44200, 47149, 47860, 48531, 50366, 51062, 51296, 52669, 53902, 54252, 54382, 55167, 55447, 56815, 57947, 58017, 58168, 59516, 60864, 63503, 64816, 65979, 66155, 67355, 68454, 68831, 69036, 70205, 71578, 72969, 75726, 77121, 78482, 79261, 79878, 81252, 82000, 85391, 85679, 86769, 88313, 90836, 92060, 92196, 93525, 96161, 97484, 98350, 98802, 100148, 101493, 102873, 104254, 105069, 105507, 108411, 111167, 112498, 113917, 115289, 118033, 119436, 120789, 122202, 123545, 124937, 127490, 127678, 129057, 129150, 129503, 131764, 131910, 133121, 134353, 134494, 135539, 135845, 137206, 138567, 139358, 141194, 141297, 142664, 144027, 145379, 146741]",0.2222222222222222,0.2222222222222222,0.9701492537313433,2,0.2,15,15,cityblock
11,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,N,3,"[1684, 2611, 3118, 4207, 4507, 7666, 8872, 8920, 10023, 13325, 13640, 13766, 15244, 16069, 17363, 17804, 18009, 18192, 18450, 19491, 20436, 23187, 23914, 26654, 26948, 27208, 27336, 27505, 28512, 29765, 30072, 32683, 34330, 34403, 36351, 40317, 42827, 44083, 44983, 45440, 46469, 47782, 50641, 51015, 51314, 53742, 53879, 55066, 56792, 58182, 60037, 60875, 62660, 62808, 63134, 64697, 64798, 65270, 65895, 67204, 67321, 71193, 72604, 76759, 79215, 79784, 79851, 81756, 81971, 85595, 87280, 88276, 91537, 91984, 93070, 94182, 96655, 98337, 101103, 101486, 102034, 103600, 103917, 105066, 105464, 108278, 111042, 112446, 112999, 113058, 115234, 115324, 117200, 119355, 119422, 119973, 120805, 122202, 123205, 123591, 124926, 127383, 127513, 127578, 127702, 129073, 129469, 131759, 131859, 132284, 134086, 134327, 136831, 139282, 141291, 143303, 143618, 145045]",0.1111111111111111,0.2222222222222222,0.9745762711864406,2,0.2,15,15,cityblock
12,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,S,0,"[4716, 5042, 5309, 8048, 9434, 11448, 11568, 12706, 16935, 18469, 20762, 20843, 20975, 22042, 22332, 22431, 22639, 23503, 23787, 25486, 25598, 28785, 30064, 31130, 33358, 35657, 39091, 39288, 43487, 43579, 44537, 46168, 49241, 49394, 50293, 50602, 55450, 55543, 58300, 58568, 67580, 71314, 72266, 76241, 81806, 84525, 84623, 87512, 89762, 90052, 91467, 91548, 91785, 94764, 95572, 96002, 97872, 100374, 101475, 105135, 106953, 108366, 111162, 118611, 120255, 123416, 127234, 128890, 132766, 135552, 135648, 137863, 138097, 138437, 143886, 149317, 149375]",0.4444444444444444,0.1111111111111111,0.935064935064935,2,0.2,15,15,cityblock
13,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,S,1,"[3451, 3949, 4070, 4540, 5477, 6916, 8323, 9721, 11094, 12453, 13790, 15073, 16333, 17547, 18707, 19817, 20881, 21926, 22970, 24013, 25047, 26109, 28239, 29003, 29320, 30404, 31502, 32601, 34500, 34847, 35409, 37135, 37909, 38262, 40605, 41766, 42969, 44176, 45409, 46661, 47941, 49248, 50617, 51987, 53400, 54771, 57535, 58919, 60281, 62961, 64300, 65626, 66941, 68263, 70937, 72302, 73680, 75067, 76439, 77818, 79205, 80595, 81973, 83354, 84724, 86114, 88861, 91416, 91581, 92949, 94299, 95655, 96950, 98279, 100922, 102265, 103609, 104968, 106351, 107744, 109126, 110511, 111897, 113267, 114649, 117406, 120165, 121542, 122917, 124292, 125274, 125652, 127027, 128402, 129767, 131140, 133862, 135245, 135638, 136598, 137955, 139325, 140666, 142042, 143406, 144763, 147507]",0.2222222222222222,0.2222222222222222,0.9626168224299065,2,0.2,15,15,cityblock
14,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,S,2,"[1559, 1997, 3430, 3990, 4404, 4850, 5824, 6252, 7201, 8581, 9034, 9948, 11274, 11688, 12579, 13842, 14229, 15071, 16223, 16595, 17344, 17687, 18418, 18765, 19466, 20501, 20832, 21542, 21859, 22585, 22884, 23639, 23981, 24684, 25771, 27900, 28285, 29027, 30467, 31234, 32353, 32726, 33474, 34622, 36917, 37302, 38096, 39654, 41668, 42890, 43276, 44145, 44548, 46729, 47153, 48510, 49453, 49911, 50854, 51293, 52240, 53626, 54046, 54990, 55429, 56374, 59106, 59535, 60462, 63104, 63507, 64419, 64826, 65736, 67062, 67494, 68403, 68836, 71580, 72527, 72961, 73912, 74350, 76675, 78059, 78487, 79436, 79871, 80830, 81239, 82189, 82633, 83582, 84011, 85392, 86309, 86781, 88125, 89067, 90869, 91774, 92197, 93117, 93539, 94432, 94854, 96167, 97055, 97467, 98394, 98809, 100138, 101081, 101511, 102441, 102875, 103824, 104145, 104243, 106587, 107021, 107969, 108296, 108408, 109789, 110731, 111184, 112110, 112540, 113935, 114869, 116261, 116686, 118071, 119000, 119433, 120388, 120816, 121750, 123121, 123564, 124948, 125871, 126306, 127223, 127664, 128599, 129029, 129955, 131763, 132684, 134488, 135431, 135562, 135856, 136793, 137198, 138573, 139506, 140866, 141292, 142675, 143586, 144020, 144955, 145375, 146329, 146761]",0.1111111111111111,0.0,0.9940476190476191,2,0.2,15,15,cityblock
15,0c8d2616-0544-45fd-87dc-ccd7360f3537,5,Ritorno,A,1,X,S,3,"[2877, 2999, 3190, 3955, 4538, 6333, 7980, 9898, 10018, 12846, 14050, 16387, 17366, 17949, 18404, 18471, 19509, 20486, 20992, 21120, 21400, 22070, 22132, 22251, 22832, 24679, 25212, 26792, 26870, 27020, 27582, 27720, 29330, 30073, 30192, 32379, 33218, 34747, 36613, 37920, 38273, 40269, 40323, 42919, 43110, 44738, 44961, 46109, 46905, 48095, 48571, 49215, 49279, 50079, 50573, 52094, 52270, 52493, 54264, 57438, 57859, 59253, 60598, 62339, 63736, 64320, 65052, 67145, 67285, 68975, 71186, 71432, 71591, 73447, 74760, 76751, 77129, 78790, 79756, 79869, 81273, 83536, 84019, 84175, 84447, 84547, 84883, 86941, 88145, 88232, 88569, 89766, 89901, 91232, 92985, 93112, 94869, 96261, 96685, 96981, 98811, 99306, 99398, 101139, 101315, 104795, 105021, 105128, 106928, 107014, 108302, 109204, 109823, 111929, 112535, 113423, 113479, 118058, 118491, 120178, 121773, 122125, 122221, 124795, 124919, 127712, 128754, 128887, 128998, 130891, 131279, 131774, 134050, 134455, 135524, 137985, 138553, 139164, 139242, 143756, 143883, 144003, 144872, 145399]",0.8888888888888888,0.2222222222222222,0.9305555555555556,2,0.2,15,15,cityblock
16,5ef8a13d-15a7-4c7e-97c2-08b853301498,5,Ritorno,A,1,Y,N,0,"[4718, 5041, 5305, 8054, 10224, 12307, 12725, 15894, 18291, 18895, 20717, 21062, 21121, 21185, 21269, 22345, 25171, 31134, 35236, 35667, 37280, 37754, 38981, 43225, 43452, 43717, 44304, 44489, 47970, 48076, 50618, 54416, 57509, 59146, 62918, 63060, 63121, 63179, 63360, 66212, 66438, 67562, 67630, 69538, 71184, 72228, 79172, 79326, 79438, 80213, 81820, 82063, 84632, 86361, 88401, 91259, 91499, 93191, 95593, 98253, 100923, 101488, 104556, 105110, 108398, 111146, 111838, 113085, 113905, 118523, 118578, 118715, 120264, 121704, 122280, 122353, 123341, 126988, 127099, 127250, 127315, 127390, 127831, 129580, 133826, 135653, 137877, 139286, 139447, 142003, 142518, 143624, 149336]",0.7777777777777778,0.5555555555555556,0.8709677419354839,2,0.2,15,15,cityblock
17,5ef8a13d-15a7-4c7e-97c2-08b853301498,5,Ritorno,A,1,Y,N,1,"[3453, 4063, 6901, 8323, 9720, 12453, 13796, 16308, 17550, 18709, 20887, 21637, 21928, 22966, 24016, 24726, 24839, 27161, 28245, 29310, 30401, 31501, 32612, 34840, 35416, 35987, 37117, 41789, 42979, 44183, 45419, 46672, 48855, 49185, 49268, 50565, 52018, 54782, 55219, 57563, 58531, 58934, 59395, 63113, 63302, 63897, 63941, 64330, 65627, 66946, 67554, 68265, 69608, 70955, 71917, 72316, 76465, 76594, 77442, 77841, 78826, 79232, 80601, 81972, 83360, 85715, 86132, 87498, 88393, 88882, 90253, 92959, 94278, 94770, 95663, 96963, 98288, 100543, 100923, 103609, 103749, 104986, 105156, 106384, 107754, 110508, 111908, 113292, 114269, 114673, 117022, 117387, 120186, 120313, 120673, 121157, 121559, 122917, 125281, 126167, 127045, 128415, 129787, 131157, 133902, 135148, 135239, 137840, 137954, 138107, 139349, 140699, 142059, 143423, 145625, 147519, 147645, 149018]",0.3333333333333333,0.1111111111111111,0.9661016949152542,2,0.2,15,15,cityblock
18,5ef8a13d-15a7-4c7e-97c2-08b853301498,5,Ritorno,A,1,Y,N,2,"[1561, 1940, 2508, 3406, 3964, 4388, 5799, 6346, 7199, 8581, 10386, 11278, 12592, 13841, 14250, 15054, 15413, 16240, 16588, 17356, 17673, 18419, 18750, 19462, 19800, 20829, 21538, 21863, 22920, 23632, 23970, 24271, 24693, 27910, 28269, 30116, 31233, 32285, 32353, 34977, 36550, 36624, 36829, 36939, 37512, 38099, 38685, 40495, 40846, 42033, 42897, 43293, 44154, 44972, 46732, 47589, 47870, 50368, 50664, 50724, 50781, 50863, 51043, 51116, 53613, 54371, 54996, 57746, 57956, 60455, 60859, 61786, 63510, 64413, 65738, 66332, 67388, 67498, 68406, 71113, 71160, 72876, 73911, 76674, 78051, 79260, 79425, 81757, 82004, 82192, 83575, 84449, 84554, 86250, 86329, 86420, 88322, 91283, 91778, 92164, 93115, 93494, 94437, 94865, 95756, 96178, 97063, 98815, 99396, 99719, 101355, 102434, 103813, 105207, 105498, 105586, 107969, 108335, 109805, 110733, 111073, 111202, 112123, 112480, 113509, 113829, 115292, 116249, 118502, 119010, 119452, 120188, 120388, 120834, 121747, 123060, 123121, 125863, 127223, 127547, 127611, 127681, 129048, 129155, 129959, 131728, 131773, 132687, 134063, 134513, 135403, 135436, 135563, 136780, 137410, 138579, 140869, 141312, 142659, 143408, 143598, 144458, 144960]",0.3333333333333333,0.6666666666666666,0.9447852760736196,2,0.2,15,15,cityblock
19,5ef8a13d-15a7-4c7e-97c2-08b853301498,5,Ritorno,A,1,Y,N,3,"[1700, 1935, 2234, 2285, 3877, 4010, 4542, 4739, 5638, 5926, 6323, 7307, 7571, 7645, 8920, 10249, 11025, 11173, 11305, 11539, 11631, 12573, 14011, 14556, 15677, 16277, 16341, 16775, 17809, 17973, 19497, 19899, 20939, 21073, 21414, 22836, 22931, 23036, 23956, 25701, 26774, 26947, 27335, 27508, 29339, 29804, 30085, 30180, 34321, 34754, 36420, 36889, 39851, 40143, 41180, 43117, 43935, 44072, 44900, 44987, 46183, 47592, 49087, 50459, 50508, 51878, 54100, 54340, 55105, 56730, 57217, 57353, 57800, 57855, 58090, 59267, 62571, 62662, 63140, 63288, 64700, 65164, 65299, 67221, 67271, 67361, 67497, 68011, 69879, 70756, 71057, 72190, 73395, 73720, 74275, 75769, 76153, 76780, 77665, 78166, 79042, 79238, 80292, 81275, 81604, 81664, 81709, 81985, 82657, 84563, 84879, 85795, 86244, 88275, 91275, 91537, 93087, 94037, 94181, 94715, 96618, 96705, 96815, 98703, 99799, 100046, 100678, 100859, 101167, 101318, 104811, 105011, 105093, 105496, 105565, 107769, 108313, 110322, 110654, 111107, 111589, 112461, 113085, 115228, 115316, 117104, 117227, 117420, 117728, 118339, 118499, 118606, 119844, 119984, 120174, 121666, 122282, 123216, 123414, 123464, 124475, 124831, 124940, 125645, 126204, 126694, 127404, 127571, 127711, 128997, 129845, 131789, 132471, 133124, 133513, 134386, 135523, 137748, 137839, 137907, 137990, 138264, 139088, 139270, 141196, 141834, 143469, 143737, 143932, 145052]",0.4444444444444444,0.8888888888888888,0.9368421052631579,2,0.2,15,15,cityblock
